superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,939597,1047422,2,3,0.4728676474658773,3807927
1,5,1072151,890805,3,2,0.5461920695114919,3771307
2,4,701861,958714,2,2,0.42266142751757674,3100026
