superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,908503,1057048,2,3,0.46221288585236403,3824852
1,5,912054,1149860,2,3,0.4423336763802952,3795492
2,4,893052,690033,2,2,0.5641213200807285,3058916
