superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1092973,857515,3,2,0.5603587409919979,3833842
1,5,849542,1185835,2,3,0.4173880317995143,3766155
2,4,771094,853591,2,2,0.47461138620717247,3079263
