superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,936685,1156718,2,3,0.4474460961410679,3877092
1,5,1002976,988565,3,2,0.5036180525532741,3774276
2,4,773948,751658,2,2,0.5073052937652317,3027892
