superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1027293,938763,3,2,0.5225146180983654,3788136
1,5,995459,1115249,2,3,0.47162326574779645,3884402
2,4,690857,842929,2,2,0.45042593947265136,3006722
