superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,991695,913219,3,2,0.5205983052253278,3761068
1,5,929649,1088245,2,3,0.4607025938924443,3795702
2,4,792265,895477,2,2,0.4694230516275592,3122490
