superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,936042,1126835,2,3,0.4537556044301236,3833225
1,5,1072273,905767,3,2,0.5420886331924532,3795873
2,4,705294,864339,2,2,0.44933688320773074,3050162
