superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,952419,994364,2,3,0.4892270992709511,3759780
1,5,960856,1088940,2,3,0.46875689092963396,3820966
2,4,800334,813637,2,2,0.4958787983179376,3098514
