superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1035547,939954,3,2,0.5241946220224641,3932111
1,5,995395,957790,3,2,0.5096265842713312,3704839
2,4,682667,999197,2,2,0.40589905010155397,3042310
