superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1012364,928321,3,2,0.5216529215199788,3771958
1,5,932482,1125899,2,3,0.4530172013830287,3833598
2,4,768763,842721,2,2,0.4770528283246995,3073704
