superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1058669,933077,3,2,0.531528116536948,3867557
1,5,861151,1172804,2,3,0.4233874397417839,3806344
2,4,793789,791060,2,2,0.5008609653033191,3005359
