superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,996303,997716,2,3,0.4996456904372526,3821624
1,5,930336,1037133,2,3,0.47285929282748546,3796929
2,4,786970,862092,2,2,0.477222809087833,3060707
