superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1016233,1008697,3,2,0.5018608050648664,3839999
1,5,985958,984145,3,2,0.5004601282267983,3857771
2,4,711418,904099,2,2,0.4403655300439426,2981490
