superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,845300,1089756,2,3,0.4368349029692164,3802718
1,5,910388,1137831,2,3,0.4444778610099799,3813231
2,4,957921,669354,2,2,0.5886657141540305,3063311
