superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,926066,1102425,2,3,0.4565295088812324,3827610
1,5,851310,1129347,2,3,0.42981192604272217,3796120
2,4,936233,665169,2,2,0.5846333400357936,3055530
