superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1097731,897991,3,2,0.5500420399233962,3796797
1,5,905621,1058441,2,3,0.4610959328167848,3824705
2,4,710257,940509,2,2,0.4302590433774381,3057758
