superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,884300,1182067,2,3,0.42794914940085665,3868158
1,5,1078525,899135,3,2,0.5453541053568358,3800067
2,4,750784,815739,2,2,0.47926777966234774,3011035
