superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1095820,880780,3,2,0.5543964383284428,3737847
1,5,864169,1117913,2,3,0.4359905392410607,3849605
2,4,753620,898248,2,2,0.45622289432327523,3091808
