superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,982599,1021051,2,3,0.490404511766027,3806450
1,5,881860,1184629,2,3,0.42674313775684264,3851553
2,4,849150,691261,2,2,0.5512489848488488,3021257
