superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1020718,971907,3,2,0.5122479141835519,3863617
1,5,955935,1075903,2,3,0.47047796133353154,3786383
2,4,736956,849131,2,2,0.4646378162105862,3029260
