superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1040582,926336,3,2,0.5290418817662963,3842813
1,5,925672,1157256,2,3,0.4444090242197522,3843989
2,4,747355,813349,2,2,0.4788576181005495,2992458
