superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,886969,1199387,2,3,0.4251283098378225,3889975
1,5,1063914,939023,3,2,0.5311769666245119,3807287
2,4,762726,758531,2,2,0.5013787939841855,2981998
