superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1029085,1001329,3,2,0.5068350592539256,3857736
1,5,945062,1044433,2,3,0.4750260744560806,3792334
2,4,739462,851179,2,2,0.46488302514520874,3029190
