superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1108488,879984,3,2,0.5574571832039877,3818213
1,5,930529,1014882,2,3,0.47832000538703645,3773111
2,4,674592,1002075,2,2,0.40234107309322603,3087936
