superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1103843,854298,3,2,0.5637198751264593,3790458
1,5,932914,1129396,2,3,0.4523636116781667,3823783
2,4,676852,913247,2,2,0.42566657799294255,3065019
