superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1089180,923594,3,2,0.5411337785563606,3823684
1,5,824690,1118709,2,3,0.42435444291162033,3698435
2,4,799739,854638,2,2,0.48340795356801985,3157141
