superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1057575,967132,3,2,0.5223348365961099,3850175
1,5,935718,1139597,2,3,0.4508799868935559,3847902
2,4,720316,790212,2,2,0.47686371917634096,2981183
