superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,905339,1058719,2,3,0.4609532916034048,3741938
1,5,913093,1122789,2,3,0.44849996217855453,3818882
2,4,895177,715433,2,2,0.5557999764064547,3118440
