superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,929433,1142424,2,3,0.4485990104529415,3834880
1,5,903924,1042294,2,3,0.46445156709063423,3761248
2,4,880252,712223,2,2,0.5527571861410697,3083132
