superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1006402,973619,3,2,0.508278447551819,3827421
1,5,985871,1025620,2,3,0.4901195183075639,3798167
2,4,721336,897702,2,2,0.44553370581789925,3053672
