superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1028916,1014315,3,2,0.5035730174414934,3869987
1,5,870907,1176696,2,3,0.4253300078188985,3794521
2,4,813786,705930,2,2,0.5354855775684404,3014752
