superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,887671,1003245,2,3,0.4694396789704038,3713620
1,5,1069107,988736,3,2,0.5195279717646099,3890898
2,4,756831,904960,2,2,0.45543091760636567,3074742
