superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1058426,891630,3,2,0.5427669769483543,3810789
1,5,869685,1177327,2,3,0.42485583865653936,3791607
2,4,785498,827984,2,2,0.4868340644643076,3076864
