superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1061224,881338,3,2,0.5463012248772497,3780776
1,5,968493,1014287,2,3,0.48845207234287213,3821253
2,4,683892,1001316,2,2,0.40582052779241495,3077231
