superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,936662,1151585,2,3,0.44853985184702766,3872016
1,5,973386,970012,3,2,0.5008680671689484,3779839
2,4,803561,775344,2,2,0.5089356231058867,3027405
