superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1152668,864943,3,2,0.5713033880168179,3825248
1,5,891049,1151503,2,3,0.4362429940584132,3804940
2,4,669892,880495,2,2,0.43208050635099493,3049072
