superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,989714,1026154,2,3,0.4909617097944905,3791947
1,5,988410,1027393,2,3,0.4903306523504529,3799940
2,4,735485,843394,2,2,0.46582733699035833,3087373
