superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1016010,885750,3,2,0.5342472236244321,3734342
1,5,935259,1150737,2,3,0.4483512911817664,3866053
2,4,762340,860454,2,2,0.469770038587769,3078865
