superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1030662,964586,3,2,0.51655834262207,3837190
1,5,930174,1123502,2,3,0.45293123160615406,3833770
2,4,752773,808853,2,2,0.4820443563311574,3008300
