superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,866262,1109009,2,3,0.4385534946850331,3830672
1,5,1091457,925933,3,2,0.5410242937657072,3831072
2,4,755890,861999,2,2,0.4672075772812597,3017516
