superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,994226,971670,3,2,0.5057368243284487,3849807
1,5,926923,1135014,2,3,0.4495399228977413,3818841
2,4,792460,790257,2,2,0.5006959551202141,3010612
