superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,853805,1196693,2,3,0.4163890918206211,3827447
1,5,975246,1026623,2,3,0.487167741745339,3781227
2,4,884558,673625,2,2,0.5676855670996283,3070586
