superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,941019,888228,3,2,0.5144297079618007,3708918
1,5,928411,1133205,2,3,0.4503316815546639,3816409
2,4,844179,875508,2,2,0.4908910749456151,3153933
