superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1081178,913206,3,2,0.5421112483854664,3783659
1,5,920148,1095801,2,3,0.4564341657452644,3860004
2,4,712283,887934,2,2,0.4451165060738637,3035597
