superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1021231,965537,3,2,0.5140162313868555,3825251
1,5,960360,1026730,2,3,0.4832996995606641,3760915
2,4,732018,904674,2,2,0.4472545842467612,3093094
