superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1005826,984249,3,2,0.505421152469128,3920441
1,5,1079512,904118,3,2,0.5442103618114266,3780455
2,4,628271,1008574,2,2,0.38383047875638804,2978364
