superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1070419,862608,3,2,0.5537527411670918,3758454
1,5,919849,1162151,2,3,0.4418102785782901,3892655
2,4,723341,872182,2,2,0.45335667364243576,3028151
