superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1003258,921051,3,2,0.5213601349887155,3789739
1,5,981723,1026540,2,3,0.4888418498971499,3802399
2,4,728628,949350,2,2,0.4342297694010291,3087122
