superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,927866,1084248,2,3,0.4611398757724463,3898384
1,5,956726,1025884,2,3,0.4825588491937396,3764620
2,4,829017,786809,2,2,0.5130608122409219,3016256
