superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,961214,1053407,2,3,0.47711902139409845,3857420
1,5,980346,981921,2,3,0.4995986784673034,3813593
2,4,772049,861613,2,2,0.47258796495235855,3008247
