superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,953891,1003610,2,3,0.48730038962943056,3784629
1,5,917237,1137376,2,3,0.4464281107926408,3843767
2,4,842481,755955,2,2,0.527065831850634,3050864
