superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1071218,864745,3,2,0.5533256575668026,3799740
1,5,1010033,1034368,2,3,0.49404837896283554,3868492
2,4,632358,997828,2,2,0.38790542919642296,3011028
