superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,930892,1048560,2,3,0.4702776323952286,3847496
1,5,989531,994266,2,3,0.4988065815201858,3724343
2,4,793186,854115,2,2,0.48150641564595664,3107421
