superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1112488,900986,3,2,0.5525216615660297,3820055
1,5,824842,1124888,2,3,0.42305447420924946,3810377
2,4,776279,871067,2,2,0.47123008766828584,3048828
