superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1054897,934648,3,2,0.5302202262326311,3820259
1,5,872850,1087660,2,3,0.4452157856884178,3767764
2,4,785862,874633,2,2,0.47326971776488336,3091237
