superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,973435,994635,2,3,0.49461401271296246,3832716
1,5,902705,1098184,2,3,0.4511519629524676,3821523
2,4,837469,804122,2,2,0.5101569148466335,3025021
