superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,935135,1118609,2,3,0.45533182324574045,3892936
1,5,1042917,966733,3,2,0.5189545443236384,3826343
2,4,735557,811599,2,2,0.47542523184475255,2959981
