superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,917302,1051467,2,3,0.46592667804094845,3884435
1,5,1111629,903276,3,2,0.5517029338852204,3772676
2,4,684678,942198,2,2,0.4208544474194714,3022149
