superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,951036,1068438,2,3,0.4709325299558202,3849950
1,5,979081,980235,2,3,0.4997055094737143,3821198
2,4,783492,848268,2,2,0.48015149286659803,3008112
