superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,922540,1051960,2,3,0.46722714611294,3722374
1,5,972162,1079008,2,3,0.47395486478448884,3899260
2,4,818907,765973,2,2,0.5166996870425521,3057626
