superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,952177,1010956,2,3,0.48502928736871115,3793294
1,5,995883,1017154,2,3,0.49471668926105183,3834078
2,4,765549,868831,2,2,0.46840330890001103,3051888
