superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,984167,1035522,2,3,0.48728640894712005,3801620
1,5,993957,1018025,2,3,0.4940188331704757,3790267
2,4,735485,843394,2,2,0.46582733699035833,3087373
