superdistrict_id,total_seats,dem_votes,rep_votes,dem_seats,rep_seats,dem_share,population
0,5,1086544,915442,3,2,0.5427330660653971,3803176
1,5,952645,1049318,2,3,0.47585544787790784,3890392
2,4,674420,932181,2,2,0.4197806424868402,2985692
