plan_id,district_id,dem_votes,rep_votes,population,winner
376,0,165573,179923,724831,Republican
376,1,189007,233055,791496,Republican
376,2,225689,183310,757456,Democrat
376,3,181447,236793,753808,Republican
376,4,282394,132100,771759,Democrat
376,5,199426,245797,781863,Republican
376,6,206791,182646,755967,Democrat
376,7,164228,226161,780536,Republican
376,8,182059,204533,742421,Republican
376,9,150597,213507,752839,Republican
376,10,176916,225741,757189,Republican
376,11,223787,173313,771425,Democrat
376,12,238178,148334,757557,Democrat
376,13,127517,311728,780113,Republican
